Index,X_pixel,Y_pixel,I,J,Albedo
1826,-29.21408472920854,-67.21724570761035,19,20,139
1826,-29.21408472920854,-66.85839484913241,19,21,115
1826,-29.21408472920854,-66.49954399065449,19,22,114
1826,-29.21408472920854,-66.14069313217655,19,23,114
1826,-29.21408472920854,-65.78184227369863,19,24,122
1826,-29.21408472920854,-65.4229914152207,19,25,117
1826,-29.21408472920854,-65.06414055674276,19,26,45
1826,-29.320467022621788,-73.6765611602131,20,2,55
1826,-29.320467022621788,-73.31771030173516,20,3,187
1826,-29.320467022621788,-72.95885944325724,20,4,186
1826,-29.320467022621788,-72.6000085847793,20,5,175
1826,-29.320467022621788,-72.24115772630137,20,6,161
1826,-29.320467022621788,-71.88230686782344,20,7,162
1826,-29.320467022621788,-71.52345600934551,20,8,181
1826,-29.320467022621788,-71.16460515086759,20,9,164
1826,-29.320467022621788,-70.80575429238965,20,10,163
1826,-29.320467022621788,-70.44690343391171,20,11,157
1826,-29.320467022621788,-70.08805257543379,20,12,156
1826,-29.320467022621788,-69.72920171695586,20,13,158
1826,-29.320467022621788,-69.37035085847793,20,14,165
1826,-29.320467022621788,-69.0115,20,15,154
1826,-29.320467022621788,-68.65264914152206,20,16,160
1826,-29.320467022621788,-68.29379828304414,20,17,142
1826,-29.320467022621788,-67.9349474245662,20,18,143
1826,-29.320467022621788,-67.57609656608828,20,19,141
1826,-29.320467022621788,-67.21724570761035,20,20,119
1826,-29.320467022621788,-66.85839484913241,20,21,108
1826,-29.320467022621788,-66.49954399065449,20,22,123
1826,-29.320467022621788,-66.14069313217655,20,23,119
1826,-29.320467022621788,-65.78184227369863,20,24,111
1826,-29.320467022621788,-65.4229914152207,20,25,81
1826,-29.426849316035035,-73.31771030173516,21,3,81
1826,-29.426849316035035,-72.95885944325724,21,4,174
1826,-29.426849316035035,-72.6000085847793,21,5,184
1826,-29.426849316035035,-72.24115772630137,21,6,165
1826,-29.426849316035035,-71.88230686782344,21,7,159
1826,-29.426849316035035,-71.52345600934551,21,8,182
1826,-29.426849316035035,-71.16460515086759,21,9,168
1826,-29.426849316035035,-70.80575429238965,21,10,153
1826,-29.426849316035035,-70.44690343391171,21,11,146
1826,-29.426849316035035,-70.08805257543379,21,12,139
1826,-29.426849316035035,-69.72920171695586,21,13,146
1826,-29.426849316035035,-69.37035085847793,21,14,157
1826,-29.426849316035035,-69.0115,21,15,155
1826,-29.426849316035035,-68.65264914152206,21,16,151
1826,-29.426849316035035,-68.29379828304414,21,17,153
1826,-29.426849316035035,-67.9349474245662,21,18,142
1826,-29.426849316035035,-67.57609656608828,21,19,129
1826,-29.426849316035035,-67.21724570761035,21,20,120
1826,-29.426849316035035,-66.85839484913241,21,21,139
1826,-29.426849316035035,-66.49954399065449,21,22,128
1826,-29.426849316035035,-66.14069313217655,21,23,112
1826,-29.426849316035035,-65.78184227369863,21,24,102
1826,-29.53323160944828,-72.95885944325724,22,4,59
1826,-29.53323160944828,-72.6000085847793,22,5,168
1826,-29.53323160944828,-72.24115772630137,22,6,176
1826,-29.53323160944828,-71.88230686782344,22,7,165
1826,-29.53323160944828,-71.52345600934551,22,8,173
1826,-29.53323160944828,-71.16460515086759,22,9,162
1826,-29.53323160944828,-70.80575429238965,22,10,143
1826,-29.53323160944828,-70.44690343391171,22,11,142
1826,-29.53323160944828,-70.08805257543379,22,12,140
1826,-29.53323160944828,-69.72920171695586,22,13,147
1826,-29.53323160944828,-69.37035085847793,22,14,153
1826,-29.53323160944828,-69.0115,22,15,148
1826,-29.53323160944828,-68.65264914152206,22,16,151
1826,-29.53323160944828,-68.29379828304414,22,17,149
1826,-29.53323160944828,-67.9349474245662,22,18,142
1826,-29.53323160944828,-67.57609656608828,22,19,136
1826,-29.53323160944828,-67.21724570761035,22,20,143
1826,-29.53323160944828,-66.85839484913241,22,21,138
1826,-29.53323160944828,-66.49954399065449,22,22,127
1826,-29.53323160944828,-66.14069313217655,22,23,97
1826,-29.639613902861527,-72.24115772630137,23,6,120
1826,-29.639613902861527,-71.88230686782344,23,7,158
1826,-29.639613902861527,-71.52345600934551,23,8,169
1826,-29.639613902861527,-71.16460515086759,23,9,163
1826,-29.639613902861527,-70.80575429238965,23,10,145
1826,-29.639613902861527,-70.44690343391171,23,11,143
1826,-29.639613902861527,-70.08805257543379,23,12,143
1826,-29.639613902861527,-69.72920171695586,23,13,152
1826,-29.639613902861527,-69.37035085847793,23,14,145
1826,-29.639613902861527,-69.0115,23,15,150
1826,-29.639613902861527,-68.65264914152206,23,16,144
1826,-29.639613902861527,-68.29379828304414,23,17,138
1826,-29.639613902861527,-67.9349474245662,23,18,152
1826,-29.639613902861527,-67.57609656608828,23,19,154
1826,-29.639613902861527,-67.21724570761035,23,20,146
1826,-29.639613902861527,-66.85839484913241,23,21,120
1826,-29.639613902861527,-66.49954399065449,23,22,78
1826,-29.745996196274774,-71.88230686782344,24,7,37
1826,-29.745996196274774,-71.52345600934551,24,8,93
1826,-29.745996196274774,-71.16460515086759,24,9,146
1826,-29.745996196274774,-70.80575429238965,24,10,160
1826,-29.745996196274774,-70.44690343391171,24,11,147
1826,-29.745996196274774,-70.08805257543379,24,12,149
1826,-29.745996196274774,-69.72920171695586,24,13,159
1826,-29.745996196274774,-69.37035085847793,24,14,161
1826,-29.745996196274774,-69.0115,24,15,149
1826,-29.745996196274774,-68.65264914152206,24,16,147
1826,-29.745996196274774,-68.29379828304414,24,17,148
1826,-29.745996196274774,-67.9349474245662,24,18,153
1826,-29.745996196274774,-67.57609656608828,24,19,114
1826,-29.745996196274774,-67.21724570761035,24,20,70
1826,-29.852378489688018,-70.80575429238965,25,10,49
1826,-29.852378489688018,-70.44690343391171,25,11,72
1826,-29.852378489688018,-70.08805257543379,25,12,108
1826,-29.852378489688018,-69.72920171695586,25,13,142
1826,-29.852378489688018,-69.37035085847793,25,14,127
1826,-29.852378489688018,-69.0115,25,15,110
1826,-29.852378489688018,-68.65264914152206,25,16,93
1826,-29.852378489688018,-68.29379828304414,25,17,67
1826,-29.852378489688018,-67.9349474245662,25,18,35
1827,-25.437497353712654,-72.85632791982003,0,5,68
1827,-25.437497353712654,-71.0625528487989,0,10,174
1827,-25.437497353712654,-70.70379783459468,0,11,166
1827,-25.437497353712654,-70.34504282039045,0,12,181
1827,-25.437497353712654,-69.62753279198199,0,14,183
1827,-25.437497353712654,-69.26877777777777,0,15,163
1827,-25.437497353712654,-68.91002276357355,0,16,156
1827,-25.437497353712654,-68.55126774936932,0,17,169
1827,-25.437497353712654,-68.1925127351651,0,18,186
1827,-25.437497353712654,-67.83375772096086,0,19,175
1827,-25.437497353712654,-67.47500270675664,0,20,149
1827,-25.437497353712654,-67.1162476925524,0,21,134
1827,-25.437497353712654,-66.75749267834819,0,22,87
1827,-25.543851233835515,-73.21508293402427,1,4,77
1827,-25.543851233835515,-71.42130786300314,1,9,181
1827,-25.543851233835515,-71.0625528487989,1,10,181
1827,-25.543851233835515,-70.70379783459468,1,11,184
1827,-25.543851233835515,-70.34504282039045,1,12,188
1827,-25.543851233835515,-69.98628780618623,1,13,189
1827,-25.543851233835515,-69.62753279198199,1,14,169
1827,-25.543851233835515,-69.26877777777777,1,15,163
1827,-25.543851233835515,-68.91002276357355,1,16,164
1827,-25.543851233835515,-68.55126774936932,1,17,178
1827,-25.543851233835515,-68.1925127351651,1,18,181
1827,-25.543851233835515,-67.83375772096086,1,19,158
1827,-25.543851233835515,-67.47500270675664,1,20,146
1827,-25.543851233835515,-67.1162476925524,1,21,148
1827,-25.543851233835515,-66.75749267834819,1,22,137
1827,-25.543851233835515,-66.39873766414397,1,23,85
1827,-25.543851233835515,-66.03998264993973,1,24,45
1827,-25.650205113958375,-73.57383794822849,2,3,73
1827,-25.650205113958375,-72.13881789141158,2,7,189
1827,-25.650205113958375,-71.0625528487989,2,10,189
1827,-25.650205113958375,-70.70379783459468,2,11,180
1827,-25.650205113958375,-70.34504282039045,2,12,184
1827,-25.650205113958375,-69.98628780618623,2,13,183
1827,-25.650205113958375,-69.62753279198199,2,14,172
1827,-25.650205113958375,-69.26877777777777,2,15,168
1827,-25.650205113958375,-68.91002276357355,2,16,178
1827,-25.650205113958375,-68.55126774936932,2,17,172
1827,-25.650205113958375,-68.1925127351651,2,18,153
1827,-25.650205113958375,-67.83375772096086,2,19,136
1827,-25.650205113958375,-67.47500270675664,2,20,148
1827,-25.650205113958375,-67.1162476925524,2,21,157
1827,-25.650205113958375,-66.75749267834819,2,22,143
1827,-25.650205113958375,-66.39873766414397,2,23,134
1827,-25.650205113958375,-66.03998264993973,2,24,89
1827,-25.650205113958375,-65.68122763573551,2,25,47
1827,-25.756558994081235,-73.93259296243272,3,2,39
1827,-25.756558994081235,-72.49757290561581,3,6,185
1827,-25.756558994081235,-71.0625528487989,3,10,179
1827,-25.756558994081235,-70.34504282039045,3,12,177
1827,-25.756558994081235,-69.98628780618623,3,13,175
1827,-25.756558994081235,-69.62753279198199,3,14,173
1827,-25.756558994081235,-69.26877777777777,3,15,166
1827,-25.756558994081235,-68.91002276357355,3,16,170
1827,-25.756558994081235,-68.55126774936932,3,17,151
1827,-25.756558994081235,-68.1925127351651,3,18,138
1827,-25.756558994081235,-67.83375772096086,3,19,147
1827,-25.756558994081235,-67.47500270675664,3,20,157
1827,-25.756558994081235,-67.1162476925524,3,21,139
1827,-25.756558994081235,-66.75749267834819,3,22,140
1827,-25.756558994081235,-66.39873766414397,3,23,144
1827,-25.756558994081235,-66.03998264993973,3,24,131
1827,-25.756558994081235,-65.68122763573551,3,25,84
1827,-25.756558994081235,-65.32247262153128,3,26,34
1827,-25.862912874204095,-73.93259296243272,4,2,165
1827,-25.862912874204095,-71.78006287720736,4,8,183
1827,-25.862912874204095,-70.34504282039045,4,12,179
1827,-25.862912874204095,-69.98628780618623,4,13,169
1827,-25.862912874204095,-69.62753279198199,4,14,183
1827,-25.862912874204095,-69.26877777777777,4,15,178
1827,-25.862912874204095,-68.91002276357355,4,16,159
1827,-25.862912874204095,-68.55126774936932,4,17,142
1827,-25.862912874204095,-68.1925127351651,4,18,144
1827,-25.862912874204095,-67.83375772096086,4,19,158
1827,-25.862912874204095,-67.47500270675664,4,20,151
1827,-25.862912874204095,-67.1162476925524,4,21,149
1827,-25.862912874204095,-66.75749267834819,4,22,129
1827,-25.862912874204095,-66.39873766414397,4,23,129
1827,-25.862912874204095,-66.03998264993973,4,24,149
1827,-25.862912874204095,-65.68122763573551,4,25,133
1827,-25.862912874204095,-65.32247262153128,4,26,70
1827,-25.969266754326956,-74.29134797663694,5,1,69
1827,-25.969266754326956,-72.13881789141158,5,7,189
1827,-25.969266754326956,-71.78006287720736,5,8,178
1827,-25.969266754326956,-69.98628780618623,5,13,170
1827,-25.969266754326956,-69.62753279198199,5,14,179
1827,-25.969266754326956,-69.26877777777777,5,15,162
1827,-25.969266754326956,-68.91002276357355,5,16,159
1827,-25.969266754326956,-68.55126774936932,5,17,161
1827,-25.969266754326956,-68.1925127351651,5,18,156
1827,-25.969266754326956,-67.83375772096086,5,19,151
1827,-25.969266754326956,-67.47500270675664,5,20,133
1827,-25.969266754326956,-67.1162476925524,5,21,141
1827,-25.969266754326956,-66.75749267834819,5,22,151
1827,-25.969266754326956,-66.39873766414397,5,23,146
1827,-25.969266754326956,-66.03998264993973,5,24,139
1827,-25.969266754326956,-65.68122763573551,5,25,139
1827,-25.969266754326956,-65.32247262153128,5,26,120
1827,-25.969266754326956,-64.96371760732706,5,27,67
1827,-26.075620634449816,-74.29134797663694,6,1,158
1827,-26.075620634449816,-71.78006287720736,6,8,189
1827,-26.075620634449816,-71.42130786300314,6,9,189
1827,-26.075620634449816,-71.0625528487989,6,10,189
1827,-26.075620634449816,-70.70379783459468,6,11,188
1827,-26.075620634449816,-70.34504282039045,6,12,186
1827,-26.075620634449816,-69.98628780618623,6,13,168
1827,-26.075620634449816,-69.62753279198199,6,14,172
1827,-26.075620634449816,-69.26877777777777,6,15,160
1827,-26.075620634449816,-68.91002276357355,6,16,158
1827,-26.075620634449816,-68.55126774936932,6,17,153
1827,-26.075620634449816,-68.1925127351651,6,18,166
1827,-26.075620634449816,-67.83375772096086,6,19,147
1827,-26.075620634449816,-67.47500270675664,6,20,153
1827,-26.075620634449816,-67.1162476925524,6,21,147
1827,-26.075620634449816,-66.75749267834819,6,22,156
1827,-26.075620634449816,-66.39873766414397,6,23,146
1827,-26.075620634449816,-66.03998264993973,6,24,130
1827,-26.075620634449816,-65.68122763573551,6,25,128
1827,-26.075620634449816,-65.32247262153128,6,26,118
1827,-26.075620634449816,-64.96371760732706,6,27,95
1827,-26.181974514572676,-72.13881789141158,7,7,180
1827,-26.181974514572676,-71.78006287720736,7,8,174
1827,-26.181974514572676,-71.42130786300314,7,9,186
1827,-26.181974514572676,-71.0625528487989,7,10,175
1827,-26.181974514572676,-70.70379783459468,7,11,154
1827,-26.181974514572676,-70.34504282039045,7,12,179
1827,-26.181974514572676,-69.98628780618623,7,13,180
1827,-26.181974514572676,-69.62753279198199,7,14,158
1827,-26.181974514572676,-69.26877777777777,7,15,147
1827,-26.181974514572676,-68.91002276357355,7,16,160
1827,-26.181974514572676,-68.55126774936932,7,17,154
1827,-26.181974514572676,-68.1925127351651,7,18,153
1827,-26.181974514572676,-67.83375772096086,7,19,127
1827,-26.181974514572676,-67.47500270675664,7,20,157
1827,-26.181974514572676,-67.1162476925524,7,21,154
1827,-26.181974514572676,-66.75749267834819,7,22,136
1827,-26.181974514572676,-66.39873766414397,7,23,122
1827,-26.181974514572676,-66.03998264993973,7,24,119
1827,-26.181974514572676,-65.68122763573551,7,25,127
1827,-26.181974514572676,-65.32247262153128,7,26,118
1827,-26.181974514572676,-64.96371760732706,7,27,93
1827,-26.181974514572676,-64.60496259312282,7,28,44
1827,-26.288328394695537,-74.65010299084116,8,0,74
1827,-26.288328394695537,-72.49757290561581,8,6,185
1827,-26.288328394695537,-72.13881789141158,8,7,175
1827,-26.288328394695537,-71.78006287720736,8,8,171
1827,-26.288328394695537,-71.42130786300314,8,9,166
1827,-26.288328394695537,-71.0625528487989,8,10,140
1827,-26.288328394695537,-70.70379783459468,8,11,141
1827,-26.288328394695537,-70.34504282039045,8,12,165
1827,-26.288328394695537,-69.98628780618623,8,13,171
1827,-26.288328394695537,-69.62753279198199,8,14,149
1827,-26.288328394695537,-69.26877777777777,8,15,144
1827,-26.288328394695537,-68.91002276357355,8,16,148
1827,-26.288328394695537,-68.55126774936932,8,17,162
1827,-26.288328394695537,-68.1925127351651,8,18,138
1827,-26.288328394695537,-67.83375772096086,8,19,138
1827,-26.288328394695537,-67.47500270675664,8,20,141
1827,-26.288328394695537,-67.1162476925524,8,21,139
1827,-26.288328394695537,-66.75749267834819,8,22,125
1827,-26.288328394695537,-66.39873766414397,8,23,114
1827,-26.288328394695537,-66.03998264993973,8,24,111
1827,-26.288328394695537,-65.68122763573551,8,25,126
1827,-26.288328394695537,-65.32247262153128,8,26,112
1827,-26.288328394695537,-64.96371760732706,8,27,88
1827,-26.288328394695537,-64.60496259312282,8,28,55
1827,-26.394682274818397,-74.65010299084116,9,0,109
1827,-26.394682274818397,-72.85632791982003,9,5,184
1827,-26.394682274818397,-72.49757290561581,9,6,189
1827,-26.394682274818397,-71.78006287720736,9,8,177
1827,-26.394682274818397,-71.42130786300314,9,9,169
1827,-26.394682274818397,-71.0625528487989,9,10,151
1827,-26.394682274818397,-70.70379783459468,9,11,135
1827,-26.394682274818397,-70.34504282039045,9,12,145
1827,-26.394682274818397,-69.98628780618623,9,13,141
1827,-26.394682274818397,-69.62753279198199,9,14,128
1827,-26.394682274818397,-69.26877777777777,9,15,145
1827,-26.394682274818397,-68.91002276357355,9,16,157
1827,-26.394682274818397,-68.55126774936932,9,17,143
1827,-26.394682274818397,-68.1925127351651,9,18,129
1827,-26.394682274818397,-67.83375772096086,9,19,134
1827,-26.394682274818397,-67.47500270675664,9,20,129
1827,-26.394682274818397,-67.1162476925524,9,21,128
1827,-26.394682274818397,-66.75749267834819,9,22,125
1827,-26.394682274818397,-66.39873766414397,9,23,118
1827,-26.394682274818397,-66.03998264993973,9,24,123
1827,-26.394682274818397,-65.68122763573551,9,25,119
1827,-26.394682274818397,-65.32247262153128,9,26,106
1827,-26.394682274818397,-64.96371760732706,9,27,98
1827,-26.394682274818397,-64.60496259312282,9,28,67
1827,-26.501036154941257,-74.65010299084116,10,0,125
1827,-26.501036154941257,-73.21508293402427,10,4,182
1827,-26.501036154941257,-72.85632791982003,10,5,188
1827,-26.501036154941257,-71.42130786300314,10,9,171
1827,-26.501036154941257,-71.0625528487989,10,10,145
1827,-26.501036154941257,-70.70379783459468,10,11,134
1827,-26.501036154941257,-70.34504282039045,10,12,134
1827,-26.501036154941257,-69.98628780618623,10,13,128
1827,-26.501036154941257,-69.62753279198199,10,14,133
1827,-26.501036154941257,-69.26877777777777,10,15,143
1827,-26.501036154941257,-68.91002276357355,10,16,156
1827,-26.501036154941257,-68.55126774936932,10,17,142
1827,-26.501036154941257,-68.1925127351651,10,18,132
1827,-26.501036154941257,-67.83375772096086,10,19,129
1827,-26.501036154941257,-67.47500270675664,10,20,135
1827,-26.501036154941257,-67.1162476925524,10,21,138
1827,-26.501036154941257,-66.75749267834819,10,22,132
1827,-26.501036154941257,-66.39873766414397,10,23,153
1827,-26.501036154941257,-66.03998264993973,10,24,141
1827,-26.501036154941257,-65.68122763573551,10,25,115
1827,-26.501036154941257,-65.32247262153128,10,26,112
1827,-26.501036154941257,-64.96371760732706,10,27,109
1827,-26.501036154941257,-64.60496259312282,10,28,71
1827,-26.607390035064117,-74.65010299084116,11,0,157
1827,-26.607390035064117,-73.21508293402427,11,4,179
1827,-26.607390035064117,-72.85632791982003,11,5,182
1827,-26.607390035064117,-71.42130786300314,11,9,177
1827,-26.607390035064117,-71.0625528487989,11,10,150
1827,-26.607390035064117,-70.70379783459468,11,11,145
1827,-26.607390035064117,-70.34504282039045,11,12,142
1827,-26.607390035064117,-69.98628780618623,11,13,134
1827,-26.607390035064117,-69.62753279198199,11,14,130
1827,-26.607390035064117,-69.26877777777777,11,15,146
1827,-26.607390035064117,-68.91002276357355,11,16,163
1827,-26.607390035064117,-68.55126774936932,11,17,152
1827,-26.607390035064117,-68.1925127351651,11,18,135
1827,-26.607390035064117,-67.83375772096086,11,19,136
1827,-26.607390035064117,-67.47500270675664,11,20,147
1827,-26.607390035064117,-67.1162476925524,11,21,148
1827,-26.607390035064117,-66.75749267834819,11,22,144
1827,-26.607390035064117,-66.39873766414397,11,23,143
1827,-26.607390035064117,-66.03998264993973,11,24,125
1827,-26.607390035064117,-65.68122763573551,11,25,108
1827,-26.607390035064117,-65.32247262153128,11,26,107
1827,-26.607390035064117,-64.96371760732706,11,27,95
1827,-26.607390035064117,-64.60496259312282,11,28,75
1827,-26.713743915186978,-74.65010299084116,12,0,176
1827,-26.713743915186978,-72.13881789141158,12,7,186
1827,-26.713743915186978,-71.78006287720736,12,8,171
1827,-26.713743915186978,-71.42130786300314,12,9,180
1827,-26.713743915186978,-71.0625528487989,12,10,168
1827,-26.713743915186978,-70.70379783459468,12,11,166
1827,-26.713743915186978,-70.34504282039045,12,12,151
1827,-26.713743915186978,-69.98628780618623,12,13,142
1827,-26.713743915186978,-69.62753279198199,12,14,140
1827,-26.713743915186978,-69.26877777777777,12,15,153
1827,-26.713743915186978,-68.91002276357355,12,16,155
1827,-26.713743915186978,-68.55126774936932,12,17,148
1827,-26.713743915186978,-68.1925127351651,12,18,136
1827,-26.713743915186978,-67.83375772096086,12,19,144
1827,-26.713743915186978,-67.47500270675664,12,20,146
1827,-26.713743915186978,-67.1162476925524,12,21,145
1827,-26.713743915186978,-66.75749267834819,12,22,140
1827,-26.713743915186978,-66.39873766414397,12,23,128
1827,-26.713743915186978,-66.03998264993973,12,24,119
1827,-26.713743915186978,-65.68122763573551,12,25,116
1827,-26.713743915186978,-65.32247262153128,12,26,99
1827,-26.713743915186978,-64.96371760732706,12,27,92
1827,-26.713743915186978,-64.60496259312282,12,28,83
1827,-26.820097795309838,-74.65010299084116,13,0,176
1827,-26.820097795309838,-71.78006287720736,13,8,168
1827,-26.820097795309838,-71.42130786300314,13,9,163
1827,-26.820097795309838,-71.0625528487989,13,10,175
1827,-26.820097795309838,-70.70379783459468,13,11,168
1827,-26.820097795309838,-70.34504282039045,13,12,174
1827,-26.820097795309838,-69.98628780618623,13,13,162
1827,-26.820097795309838,-69.62753279198199,13,14,153
1827,-26.820097795309838,-69.26877777777777,13,15,156
1827,-26.820097795309838,-68.91002276357355,13,16,147
1827,-26.820097795309838,-68.55126774936932,13,17,151
1827,-26.820097795309838,-68.1925127351651,13,18,148
1827,-26.820097795309838,-67.83375772096086,13,19,143
1827,-26.820097795309838,-67.47500270675664,13,20,136
1827,-26.820097795309838,-67.1162476925524,13,21,138
1827,-26.820097795309838,-66.75749267834819,13,22,135
1827,-26.820097795309838,-66.39873766414397,13,23,110
1827,-26.820097795309838,-66.03998264993973,13,24,116
1827,-26.820097795309838,-65.68122763573551,13,25,119
1827,-26.820097795309838,-65.32247262153128,13,26,111
1827,-26.820097795309838,-64.96371760732706,13,27,91
1827,-26.820097795309838,-64.60496259312282,13,28,58
1827,-26.9264516754327,-74.65010299084116,14,0,146
1827,-26.9264516754327,-72.49757290561581,14,6,185
1827,-26.9264516754327,-71.78006287720736,14,8,165
1827,-26.9264516754327,-71.42130786300314,14,9,171
1827,-26.9264516754327,-71.0625528487989,14,10,172
1827,-26.9264516754327,-70.70379783459468,14,11,167
1827,-26.9264516754327,-70.34504282039045,14,12,170
1827,-26.9264516754327,-69.98628780618623,14,13,163
1827,-26.9264516754327,-69.62753279198199,14,14,163
1827,-26.9264516754327,-69.26877777777777,14,15,158
1827,-26.9264516754327,-68.91002276357355,14,16,148
1827,-26.9264516754327,-68.55126774936932,14,17,148
1827,-26.9264516754327,-68.1925127351651,14,18,149
1827,-26.9264516754327,-67.83375772096086,14,19,143
1827,-26.9264516754327,-67.47500270675664,14,20,134
1827,-26.9264516754327,-67.1162476925524,14,21,138
1827,-26.9264516754327,-66.75749267834819,14,22,114
1827,-26.9264516754327,-66.39873766414397,14,23,101
1827,-26.9264516754327,-66.03998264993973,14,24,109
1827,-26.9264516754327,-65.68122763573551,14,25,124
1827,-26.9264516754327,-65.32247262153128,14,26,107
1827,-26.9264516754327,-64.96371760732706,14,27,92
1827,-26.9264516754327,-64.60496259312282,14,28,49
1827,-27.03280555555556,-74.65010299084116,15,0,86
1827,-27.03280555555556,-72.85632791982003,15,5,183
1827,-27.03280555555556,-72.49757290561581,15,6,171
1827,-27.03280555555556,-72.13881789141158,15,7,189
1827,-27.03280555555556,-71.78006287720736,15,8,177
1827,-27.03280555555556,-71.42130786300314,15,9,176
1827,-27.03280555555556,-71.0625528487989,15,10,157
1827,-27.03280555555556,-70.70379783459468,15,11,160
1827,-27.03280555555556,-70.34504282039045,15,12,165
1827,-27.03280555555556,-69.98628780618623,15,13,170
1827,-27.03280555555556,-69.62753279198199,15,14,159
1827,-27.03280555555556,-69.26877777777777,15,15,152
1827,-27.03280555555556,-68.91002276357355,15,16,135
1827,-27.03280555555556,-68.55126774936932,15,17,147
1827,-27.03280555555556,-68.1925127351651,15,18,162
1827,-27.03280555555556,-67.83375772096086,15,19,147
1827,-27.03280555555556,-67.47500270675664,15,20,139
1827,-27.03280555555556,-67.1162476925524,15,21,131
1827,-27.03280555555556,-66.75749267834819,15,22,109
1827,-27.03280555555556,-66.39873766414397,15,23,111
1827,-27.03280555555556,-66.03998264993973,15,24,126
1827,-27.03280555555556,-65.68122763573551,15,25,109
1827,-27.03280555555556,-65.32247262153128,15,26,93
1827,-27.03280555555556,-64.96371760732706,15,27,90
1827,-27.03280555555556,-64.60496259312282,15,28,36
1827,-27.13915943567842,-74.65010299084116,16,0,42
1827,-27.13915943567842,-73.21508293402427,16,4,187
1827,-27.13915943567842,-72.85632791982003,16,5,184
1827,-27.13915943567842,-72.49757290561581,16,6,165
1827,-27.13915943567842,-72.13881789141158,16,7,174
1827,-27.13915943567842,-71.78006287720736,16,8,169
1827,-27.13915943567842,-71.42130786300314,16,9,165
1827,-27.13915943567842,-71.0625528487989,16,10,151
1827,-27.13915943567842,-70.70379783459468,16,11,158
1827,-27.13915943567842,-70.34504282039045,16,12,163
1827,-27.13915943567842,-69.98628780618623,16,13,166
1827,-27.13915943567842,-69.62753279198199,16,14,153
1827,-27.13915943567842,-69.26877777777777,16,15,158
1827,-27.13915943567842,-68.91002276357355,16,16,136
1827,-27.13915943567842,-68.55126774936932,16,17,157
1827,-27.13915943567842,-68.1925127351651,16,18,163
1827,-27.13915943567842,-67.83375772096086,16,19,149
1827,-27.13915943567842,-67.47500270675664,16,20,128
1827,-27.13915943567842,-67.1162476925524,16,21,121
1827,-27.13915943567842,-66.75749267834819,16,22,117
1827,-27.13915943567842,-66.39873766414397,16,23,128
1827,-27.13915943567842,-66.03998264993973,16,24,122
1827,-27.13915943567842,-65.68122763573551,16,25,92
1827,-27.13915943567842,-65.32247262153128,16,26,96
1827,-27.13915943567842,-64.96371760732706,16,27,72
1827,-27.24551331580128,-74.29134797663694,17,1,165
1827,-27.24551331580128,-73.21508293402427,17,4,184
1827,-27.24551331580128,-72.85632791982003,17,5,173
1827,-27.24551331580128,-72.49757290561581,17,6,166
1827,-27.24551331580128,-72.13881789141158,17,7,185
1827,-27.24551331580128,-71.78006287720736,17,8,169
1827,-27.24551331580128,-71.42130786300314,17,9,168
1827,-27.24551331580128,-71.0625528487989,17,10,164
1827,-27.24551331580128,-70.70379783459468,17,11,166
1827,-27.24551331580128,-70.34504282039045,17,12,168
1827,-27.24551331580128,-69.98628780618623,17,13,173
1827,-27.24551331580128,-69.62753279198199,17,14,156
1827,-27.24551331580128,-69.26877777777777,17,15,165
1827,-27.24551331580128,-68.91002276357355,17,16,145
1827,-27.24551331580128,-68.55126774936932,17,17,150
1827,-27.24551331580128,-68.1925127351651,17,18,153
1827,-27.24551331580128,-67.83375772096086,17,19,127
1827,-27.24551331580128,-67.47500270675664,17,20,115
1827,-27.24551331580128,-67.1162476925524,17,21,124
1827,-27.24551331580128,-66.75749267834819,17,22,126
1827,-27.24551331580128,-66.39873766414397,17,23,116
1827,-27.24551331580128,-66.03998264993973,17,24,106
1827,-27.24551331580128,-65.68122763573551,17,25,100
1827,-27.24551331580128,-65.32247262153128,17,26,99
1827,-27.24551331580128,-64.96371760732706,17,27,39
1827,-27.35186719592414,-74.29134797663694,18,1,74
1827,-27.35186719592414,-73.57383794822849,18,3,188
1827,-27.35186719592414,-73.21508293402427,18,4,185
1827,-27.35186719592414,-72.85632791982003,18,5,175
1827,-27.35186719592414,-72.49757290561581,18,6,165
1827,-27.35186719592414,-72.13881789141158,18,7,188
1827,-27.35186719592414,-71.78006287720736,18,8,178
1827,-27.35186719592414,-71.42130786300314,18,9,166
1827,-27.35186719592414,-71.0625528487989,18,10,158
1827,-27.35186719592414,-70.70379783459468,18,11,151
1827,-27.35186719592414,-70.34504282039045,18,12,156
1827,-27.35186719592414,-69.98628780618623,18,13,165
1827,-27.35186719592414,-69.62753279198199,18,14,163
1827,-27.35186719592414,-69.26877777777777,18,15,161
1827,-27.35186719592414,-68.91002276357355,18,16,155
1827,-27.35186719592414,-68.55126774936932,18,17,148
1827,-27.35186719592414,-68.1925127351651,18,18,136
1827,-27.35186719592414,-67.83375772096086,18,19,123
1827,-27.35186719592414,-67.47500270675664,18,20,136
1827,-27.35186719592414,-67.1162476925524,18,21,133
1827,-27.35186719592414,-66.75749267834819,18,22,112
1827,-27.35186719592414,-66.39873766414397,18,23,112
1827,-27.35186719592414,-66.03998264993973,18,24,115
1827,-27.35186719592414,-65.68122763573551,18,25,110
